accession	local_path	md5	size_bytes	source_url	status
Q96IY1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96IY1.pdb	f7f6f9b4f2d06115133838da008e021a	188405	https://alphafold.ebi.ac.uk/files/AF-Q96IY1-F1-model_v6.pdb	skipped
Q96IZ7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96IZ7.pdb	3a7b5c3753691a52d9f690f30c9d9c5c	226232	https://alphafold.ebi.ac.uk/files/AF-Q96IZ7-F1-model_v6.pdb	skipped
Q96JB2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JB2.pdb	4a6afccd94ac119cb5cb14ae7f87638e	544643	https://alphafold.ebi.ac.uk/files/AF-Q96JB2-F1-model_v6.pdb	skipped
Q96J01	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96J01.pdb	da2a3e18d63f8170b92bc292b4a1972b	226718	https://alphafold.ebi.ac.uk/files/AF-Q96J01-F1-model_v6.pdb	skipped
Q96JB5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JB5.pdb	2e82261e2cf1ab2969fca171761f7c9e	331046	https://alphafold.ebi.ac.uk/files/AF-Q96JB5-F1-model_v6.pdb	skipped
Q96JC1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JC1.pdb	cce99de886900d040aa8e76ad6443623	590327	https://alphafold.ebi.ac.uk/files/AF-Q96JC1-F1-model_v6.pdb	skipped
Q96JC9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JC9.pdb	44968edddfca543d7c06b6fa34ab1459	170504	https://alphafold.ebi.ac.uk/files/AF-Q96JC9-F1-model_v6.pdb	skipped
Q96JJ3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JJ3.pdb	6d5bc2dbbc80a24d83b181a473ebbdbb	478061	https://alphafold.ebi.ac.uk/files/AF-Q96JJ3-F1-model_v6.pdb	skipped
Q96JG6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JG6.pdb	90d4006343724011926433a0c2492901	643058	https://alphafold.ebi.ac.uk/files/AF-Q96JG6-F1-model_v6.pdb	skipped
Q96JM7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JM7.pdb	b3f3004d8390b525f84670dc55845abf	511757	https://alphafold.ebi.ac.uk/files/AF-Q96JM7-F1-model_v6.pdb	skipped
Q96JS3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96JS3.pdb	e9bffb16d0e3c493d0c367e43e895122	534842	https://alphafold.ebi.ac.uk/files/AF-Q96JS3-F1-model_v6.pdb	skipped
Q96K17	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96K17.pdb	264eeee01e98d2db0acc5f75a620505e	103193	https://alphafold.ebi.ac.uk/files/AF-Q96K17-F1-model_v6.pdb	skipped
Q96K58	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96K58.pdb	ab6427f5b6e6c3a38f8d946ccfa14ca0	392849	https://alphafold.ebi.ac.uk/files/AF-Q96K58-F1-model_v6.pdb	skipped
Q96K80	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96K80.pdb	d1043d2f64d745e1048eaf3751400656	268109	https://alphafold.ebi.ac.uk/files/AF-Q96K80-F1-model_v6.pdb	skipped
Q96KN3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KN3.pdb	8bdd50bccc4a0df273431f7c9b0c9de5	302048	https://alphafold.ebi.ac.uk/files/AF-Q96KN3-F1-model_v6.pdb	skipped
Q96KN4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KN4.pdb	d899ecef1d4a5e4bfee0a278a352a533	191564	https://alphafold.ebi.ac.uk/files/AF-Q96KN4-F1-model_v6.pdb	skipped
Q96KP1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KP1.pdb	6b2943a9c8369790647726b12b6f70be	601910	https://alphafold.ebi.ac.uk/files/AF-Q96KP1-F1-model_v6.pdb	skipped
Q96KP6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KP6.pdb	a5d6683466de14b611ff53ec2920d4fd	226718	https://alphafold.ebi.ac.uk/files/AF-Q96KP6-F1-model_v6.pdb	skipped
Q96KQ4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KQ4.pdb	11034fc1de3ecaae0c6184562e5f299e	692144	https://alphafold.ebi.ac.uk/files/AF-Q96KQ4-F1-model_v6.pdb	skipped
Q96KR6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KR6.pdb	fdc5d27ddb6b5ce88ee3b5b4c9930b2a	121580	https://alphafold.ebi.ac.uk/files/AF-Q96KR6-F1-model_v6.pdb	skipped
Q96KR1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KR1.pdb	24db474234c8d8488038c65afab6aa38	676106	https://alphafold.ebi.ac.uk/files/AF-Q96KR1-F1-model_v6.pdb	skipped
Q96KT7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96KT7.pdb	0b1fc3df0fbab038c7af6daeb3654ebc	205982	https://alphafold.ebi.ac.uk/files/AF-Q96KT7-F1-model_v6.pdb	skipped
Q96L08	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96L08.pdb	29ebcba82ee873ac20ccebea8f08f96d	159245	https://alphafold.ebi.ac.uk/files/AF-Q96L08-F1-model_v6.pdb	skipped
Q96L46	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96L46.pdb	64aa9d5128602d71fa2a04d231b25838	163052	https://alphafold.ebi.ac.uk/files/AF-Q96L46-F1-model_v6.pdb	skipped
Q96LB3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96LB3.pdb	9bf09b3c47c81a8a6d472235f896980a	399977	https://alphafold.ebi.ac.uk/files/AF-Q96LB3-F1-model_v6.pdb	skipped
Q96LC9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96LC9.pdb	4e0b92e09d2acf5468f6c019520e9bb6	121985	https://alphafold.ebi.ac.uk/files/AF-Q96LC9-F1-model_v6.pdb	skipped
Q96LI5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96LI5.pdb	d18dbb78d009a846167b6d1f836fa6e9	366362	https://alphafold.ebi.ac.uk/files/AF-Q96LI5-F1-model_v6.pdb	skipped
Q96LK0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96LK0.pdb	f572597666647d916db2d4f5b573592e	113804	https://alphafold.ebi.ac.uk/files/AF-Q96LK0-F1-model_v6.pdb	skipped
Q96LR5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96LR5.pdb	177e018faa8bc28feae3c08c2ac24c74	131786	https://alphafold.ebi.ac.uk/files/AF-Q96LR5-F1-model_v6.pdb	skipped
Q96M63	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96M63.pdb	a31266bf3e88ad4dd90f79cc019fa94d	435212	https://alphafold.ebi.ac.uk/files/AF-Q96M63-F1-model_v6.pdb	skipped
Q96MF7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MF7.pdb	040c185c30b111f7d704d79d84f086e0	163781	https://alphafold.ebi.ac.uk/files/AF-Q96MF7-F1-model_v6.pdb	skipped
Q96MG7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MG7.pdb	2cf60dfba6c2377c014b374ef3be2975	202094	https://alphafold.ebi.ac.uk/files/AF-Q96MG7-F1-model_v6.pdb	skipped
Q96MG2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MG2.pdb	e1d5df83109156f06295cb92393b72e0	213029	https://alphafold.ebi.ac.uk/files/AF-Q96MG2-F1-model_v6.pdb	skipped
Q96MH2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MH2.pdb	3ca25bcdcecb34213fff6cfbbef74c48	189701	https://alphafold.ebi.ac.uk/files/AF-Q96MH2-F1-model_v6.pdb	skipped
Q96MP8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MP8.pdb	490111e3800aa92c761713447cad2b16	194723	https://alphafold.ebi.ac.uk/files/AF-Q96MP8-F1-model_v6.pdb	skipped
Q96MV1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MV1.pdb	0d4313de28b763375f4dc910b3840acf	177713	https://alphafold.ebi.ac.uk/files/AF-Q96MV1-F1-model_v6.pdb	skipped
Q96MT8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MT8.pdb	112e1883486a222c4e818f9a8387199d	469151	https://alphafold.ebi.ac.uk/files/AF-Q96MT8-F1-model_v6.pdb	skipped
Q96MV8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MV8.pdb	5cb36d363eb7e2d70cdd1efc137c8134	230606	https://alphafold.ebi.ac.uk/files/AF-Q96MV8-F1-model_v6.pdb	skipped
Q96MW5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MW5.pdb	5bd417af8014bedc4aea648301e11a3c	397871	https://alphafold.ebi.ac.uk/files/AF-Q96MW5-F1-model_v6.pdb	skipped
Q96MX6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MX6.pdb	6d838ecb523c044e5db9b0f2a8f61e71	232631	https://alphafold.ebi.ac.uk/files/AF-Q96MX6-F1-model_v6.pdb	skipped
Q96MX3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96MX3.pdb	c56f56a6845c90ab95b7a2bfe1b909bc	393902	https://alphafold.ebi.ac.uk/files/AF-Q96MX3-F1-model_v6.pdb	skipped
Q96N28	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96N28.pdb	b62ebf0a704a3c8b6f26fe1209d13aa3	114614	https://alphafold.ebi.ac.uk/files/AF-Q96N28-F1-model_v6.pdb	skipped
Q96N95	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96N95.pdb	883304aecacd00d8fa64b291f2bac76f	225665	https://alphafold.ebi.ac.uk/files/AF-Q96N95-F1-model_v6.pdb	skipped
Q96NA8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96NA8.pdb	593bbccbdb0bb5d6f69132ca7b17e59c	324728	https://alphafold.ebi.ac.uk/files/AF-Q96NA8-F1-model_v6.pdb	skipped
Q96NH3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96NH3.pdb	c888b1486803e0bb8697c877fd7cbe95	835838	https://alphafold.ebi.ac.uk/files/AF-Q96NH3-F1-model_v6.pdb	skipped
Q96NB1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96NB1.pdb	500017d88a0b5b9d079e3c78ed032a12	118016	https://alphafold.ebi.ac.uk/files/AF-Q96NB1-F1-model_v6.pdb	skipped
Q96NL0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96NL0.pdb	86c80a661555197b4339ff969585d2b0	307313	https://alphafold.ebi.ac.uk/files/AF-Q96NL0-F1-model_v6.pdb	skipped
Q96NY9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96NY9.pdb	a966eeb7d5283918e4085c98c6bd2c3a	356399	https://alphafold.ebi.ac.uk/files/AF-Q96NY9-F1-model_v6.pdb	skipped
Q96NL6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96NL6.pdb	f2c25b081b06d42a84ebd37e7789488b	467612	https://alphafold.ebi.ac.uk/files/AF-Q96NL6-F1-model_v6.pdb	skipped
Q96PG8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96PG8.pdb	51cdc65fc435346d3f9dd57f4a4c2ae2	156410	https://alphafold.ebi.ac.uk/files/AF-Q96PG8-F1-model_v6.pdb	skipped
Q96PQ6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96PQ6.pdb	660d71fe4e5b80efa1d95c0171dc4091	393011	https://alphafold.ebi.ac.uk/files/AF-Q96PQ6-F1-model_v6.pdb	skipped
Q96PV4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96PV4.pdb	2dc2595a53dd065922e5d5b3a7544951	290303	https://alphafold.ebi.ac.uk/files/AF-Q96PV4-F1-model_v6.pdb	skipped
Q96PS8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96PS8.pdb	93d89b40c21a3389f911f7da576e6a59	186947	https://alphafold.ebi.ac.uk/files/AF-Q96PS8-F1-model_v6.pdb	skipped
Q96Q45	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96Q45.pdb	9d1134d8c948f438e352b58336673d25	266408	https://alphafold.ebi.ac.uk/files/AF-Q96Q45-F1-model_v6.pdb	skipped
Q96PV6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96PV6.pdb	1d451bd9cb76df470aeb53052d7bdb4a	511109	https://alphafold.ebi.ac.uk/files/AF-Q96PV6-F1-model_v6.pdb	skipped
Q96QC0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96QC0.pdb	c62e49ae1e3a8752484373c29c00f8c8	574451	https://alphafold.ebi.ac.uk/files/AF-Q96QC0-F1-model_v6.pdb	skipped
Q96QK1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96QK1.pdb	91c8c7a0db3f5adbb53dea18dd06fa7d	531197	https://alphafold.ebi.ac.uk/files/AF-Q96QK1-F1-model_v6.pdb	skipped
Q96QG7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96QG7.pdb	076f70ed4efdebe41d7ae6c6eb378587	369602	https://alphafold.ebi.ac.uk/files/AF-Q96QG7-F1-model_v6.pdb	skipped
Q96QF0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96QF0.pdb	618e546e4b04694581436ad47927f761	308123	https://alphafold.ebi.ac.uk/files/AF-Q96QF0-F1-model_v6.pdb	skipped
Q96QT6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96QT6.pdb	2d607282bfa9975257afccc7e3a37111	632123	https://alphafold.ebi.ac.uk/files/AF-Q96QT6-F1-model_v6.pdb	skipped
Q96QV6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96QV6.pdb	7c1caaf775caadf58b99334349007172	86021	https://alphafold.ebi.ac.uk/files/AF-Q96QV6-F1-model_v6.pdb	skipped
Q96R06	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96R06.pdb	b61d2d4e9bbad41165ca3129f686ca1c	772982	https://alphafold.ebi.ac.uk/files/AF-Q96R06-F1-model_v6.pdb	skipped
Q96RI1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RI1.pdb	9a4142a9f804af7468a9d0c030fbd37e	323351	https://alphafold.ebi.ac.uk/files/AF-Q96RI1-F1-model_v6.pdb	skipped
Q96RJ6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RJ6.pdb	307a67a2e38719ebd63672c6abbdb967	112832	https://alphafold.ebi.ac.uk/files/AF-Q96RJ6-F1-model_v6.pdb	skipped
Q96RK4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RK4.pdb	044d49b2b4622b5a104f791ff7b9e8f7	339551	https://alphafold.ebi.ac.uk/files/AF-Q96RK4-F1-model_v6.pdb	skipped
Q96RN5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RN5.pdb	0dc03e289e93cbceb9a4c9ee19801dde	501794	https://alphafold.ebi.ac.uk/files/AF-Q96RN5-F1-model_v6.pdb	skipped
Q96RQ1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RQ1.pdb	04d68ea9dec56fd226db4cd5e7194c67	249074	https://alphafold.ebi.ac.uk/files/AF-Q96RQ1-F1-model_v6.pdb	skipped
Q96RQ3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RQ3.pdb	6ca582a948f2a7e6c56663dd8de20994	465911	https://alphafold.ebi.ac.uk/files/AF-Q96RQ3-F1-model_v6.pdb	skipped
Q96RT8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RT8.pdb	ccb99c12ad290c16de0bc554aeacac32	685097	https://alphafold.ebi.ac.uk/files/AF-Q96RT8-F1-model_v6.pdb	skipped
Q96RU7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96RU7.pdb	161cdf8ff1fe9047b82c5aa0e2f7fb4a	231821	https://alphafold.ebi.ac.uk/files/AF-Q96RU7-F1-model_v6.pdb	skipped
Q96S44	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96S44.pdb	c485e00e2b412c4906269752fde44cda	165968	https://alphafold.ebi.ac.uk/files/AF-Q96S44-F1-model_v6.pdb	skipped
Q96S52	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96S52.pdb	5e7879649fb68a0230ca25334a796b28	359639	https://alphafold.ebi.ac.uk/files/AF-Q96S52-F1-model_v6.pdb	skipped
Q96S59	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96S59.pdb	d024fa4cac9e478e2a6e29d4ad1885a1	451412	https://alphafold.ebi.ac.uk/files/AF-Q96S59-F1-model_v6.pdb	skipped
Q96S82	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96S82.pdb	54e59e303fdea8705f8c56f2d2eac01b	237167	https://alphafold.ebi.ac.uk/files/AF-Q96S82-F1-model_v6.pdb	skipped
Q96SB3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96SB3.pdb	41a2ff45f705d58fb9e535808959e3f6	517589	https://alphafold.ebi.ac.uk/files/AF-Q96SB3-F1-model_v6.pdb	skipped
Q96S97	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96S97.pdb	567f298978731dbaa1251a86cee911d7	207197	https://alphafold.ebi.ac.uk/files/AF-Q96S97-F1-model_v6.pdb	skipped
Q96SI1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96SI1.pdb	b2bc5983171bd97c9d20bae057600dba	187676	https://alphafold.ebi.ac.uk/files/AF-Q96SI1-F1-model_v6.pdb	skipped
Q96SI9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96SI9.pdb	dc0c1efec4dc35da751641c38b7f3ce6	426059	https://alphafold.ebi.ac.uk/files/AF-Q96SI9-F1-model_v6.pdb	skipped
Q96SQ5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96SQ5.pdb	44cd14753565a95c3a220cf52f9e588d	380051	https://alphafold.ebi.ac.uk/files/AF-Q96SQ5-F1-model_v6.pdb	skipped
Q96ST3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96ST3.pdb	f19f5cefdfa6a97566a117abe99c3a82	840131	https://alphafold.ebi.ac.uk/files/AF-Q96ST3-F1-model_v6.pdb	skipped
Q96SY0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96SY0.pdb	1edb4932dd842c450f4b5859243189dd	333962	https://alphafold.ebi.ac.uk/files/AF-Q96SY0-F1-model_v6.pdb	skipped
Q96T51	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96T51.pdb	16e6bdbbea29a3dc5d61b91fe7b64984	459836	https://alphafold.ebi.ac.uk/files/AF-Q96T51-F1-model_v6.pdb	skipped
Q96T68	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96T68.pdb	64c97579c68a64fa9fbb9a155392d97f	473201	https://alphafold.ebi.ac.uk/files/AF-Q96T68-F1-model_v6.pdb	skipped
Q96T76	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96T76.pdb	b5657475c4e670f54647c3a71a4d94c4	654722	https://alphafold.ebi.ac.uk/files/AF-Q96T76-F1-model_v6.pdb	skipped
Q96T83	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q96T83.pdb	b2a2fb3aeeb2be71c69e89bdb19bbce2	466721	https://alphafold.ebi.ac.uk/files/AF-Q96T83-F1-model_v6.pdb	skipped
Q99081	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99081.pdb	84f70e6ea9144c3a030af4f78391b3ca	423062	https://alphafold.ebi.ac.uk/files/AF-Q99081-F1-model_v6.pdb	skipped
Q99418	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99418.pdb	42bb27c0b66c6e387b604df538d5ef86	271430	https://alphafold.ebi.ac.uk/files/AF-Q99418-F1-model_v6.pdb	skipped
Q99436	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99436.pdb	cd84cb6afb59a3accefac1431305f1bf	175688	https://alphafold.ebi.ac.uk/files/AF-Q99436-F1-model_v6.pdb	skipped
Q99457	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99457.pdb	70f7edc66ee2bb068fc9981815beeba1	335501	https://alphafold.ebi.ac.uk/files/AF-Q99457-F1-model_v6.pdb	skipped
Q99459	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99459.pdb	17b4974119932ae2258be3a843d366f8	533789	https://alphafold.ebi.ac.uk/files/AF-Q99459-F1-model_v6.pdb	skipped
Q99460	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99460.pdb	3fc9f7092214b7bf6f5f9175f2abfcf4	611144	https://alphafold.ebi.ac.uk/files/AF-Q99460-F1-model_v6.pdb	skipped
Q99470	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99470.pdb	eaa8209f0dfd1cb02485d48f9341e39b	136565	https://alphafold.ebi.ac.uk/files/AF-Q99470-F1-model_v6.pdb	skipped
Q99471	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99471.pdb	6e5a9fe85da5cc10e30188213ced303d	102950	https://alphafold.ebi.ac.uk/files/AF-Q99471-F1-model_v6.pdb	skipped
Q99496	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99496.pdb	41de1b689daa1a7d4e0b0dc37cde3c0d	219347	https://alphafold.ebi.ac.uk/files/AF-Q99496-F1-model_v6.pdb	skipped
Q99567	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99567.pdb	64e246eead3eb15bc8f3d892225c5f34	484217	https://alphafold.ebi.ac.uk/files/AF-Q99567-F1-model_v6.pdb	skipped
Q99543	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99543.pdb	5adbd5f1ef1f39de5dc1686abf48ac4e	417716	https://alphafold.ebi.ac.uk/files/AF-Q99543-F1-model_v6.pdb	skipped
Q99570	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99570.pdb	f403b6b529a5334a9fe538090ffb56b9	885005	https://alphafold.ebi.ac.uk/files/AF-Q99570-F1-model_v6.pdb	skipped
Q99576	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99576.pdb	3feb7bb0a9b919359721d4f5ccd8dc68	88856	https://alphafold.ebi.ac.uk/files/AF-Q99576-F1-model_v6.pdb	skipped
Q99594	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99594.pdb	3bf09d6946413c74015b799cb20928be	284633	https://alphafold.ebi.ac.uk/files/AF-Q99594-F1-model_v6.pdb	skipped
Q99592	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99592.pdb	78b4e29d0c243779fe4fb2ac5bd1079a	338012	https://alphafold.ebi.ac.uk/files/AF-Q99592-F1-model_v6.pdb	skipped
Q99598	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99598.pdb	03f902a6241c70da6959d4f002a68d21	194318	https://alphafold.ebi.ac.uk/files/AF-Q99598-F1-model_v6.pdb	skipped
Q99613	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99613.pdb	fac3e241b68348b6ed7baff108029a95	608228	https://alphafold.ebi.ac.uk/files/AF-Q99613-F1-model_v6.pdb	skipped
Q99623	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99623.pdb	ea4353ff7de85ce60682af7cbba40257	195695	https://alphafold.ebi.ac.uk/files/AF-Q99623-F1-model_v6.pdb	skipped
Q99627	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99627.pdb	0260d9cf5c51ef4d45d235080ebd7f69	138185	https://alphafold.ebi.ac.uk/files/AF-Q99627-F1-model_v6.pdb	skipped
Q99638	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99638.pdb	63ed174c2ec43573d3ed822d006ef0b6	248426	https://alphafold.ebi.ac.uk/files/AF-Q99638-F1-model_v6.pdb	skipped
Q99653	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99653.pdb	233f23be50b66a91fa5d7ff788fc6396	133163	https://alphafold.ebi.ac.uk/files/AF-Q99653-F1-model_v6.pdb	skipped
Q99712	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99712.pdb	78bec59055a95617873a533a748458f8	248993	https://alphafold.ebi.ac.uk/files/AF-Q99712-F1-model_v6.pdb	skipped
Q99719	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99719.pdb	b96f6bb06bd2fcfd532f6d39bfe2df40	249236	https://alphafold.ebi.ac.uk/files/AF-Q99719-F1-model_v6.pdb	skipped
Q99726	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q99726.pdb	19ef9ddbecf3c6e8d0dfa75bc21a2c50	245267	https://alphafold.ebi.ac.uk/files/AF-Q99726-F1-model_v6.pdb	skipped
